ItemID,Sentiment,SentimentText
7606,0,"$8000 tax credit...until Nov 30, 2009....mmm...mmm...good "
7607,0,$9.95 seems like the most expensive shipping ever... Whats up with that?! @timbuk2   Anyway... I ordered another bag 
7608,0,$AMNE quietly gaining today 
7609,0,$ENMD  sold  no running       cant win them all i suppose
7610,0,$ES_F squeeze as expected 
7611,1,$Q stopped out a $3.86 for a 14 cent loss - Hmmm - both my long and my short stopped out today! 
7612,0,$RZ Hope so.  Time will tell.  Good luck   $$
7613,0,$SQNM closed up $.15 today....volume almost 5 million!!! let's keep it going 
7614,1,$TSYS nice shakeout and support at the 50dma...although most recent quarter EPS disappoints -9% 
7615,0,&amp;  I actually did my makeup today whoo!  &amp; went shopping for gifts pretty productive day considering I have a long night:/
7616,0,&amp; @MsValentine thank you for the ff too 
7617,0,&amp; 8 days till JONAS!!!!! Woooo! Life is sweet 
7618,0,&amp; Chivers friends againnnnnnnnnn XD YAY!!  i'm bored of packing 
7619,1,&amp; CHRISTIANCUERO SHOULD OF DITCHED STEVEN FOR NANCY ROCHA MIRANDA LOL 
7620,0,&amp; Danny's ending performance was just so beautiful. Btw I stayed up yesterday &amp; I forgot to bring my thumbdrive. I'm the 'smartest' ever. 
7621,1,&amp; Drew won 5 consecutive games of beer pong till I got tired &amp; Yancey replaced me.  P.S. I'm going all in now. It's now or never.
7622,0,&amp; fake jewelry. FT-FkiN-L! 
7623,1,"&amp; fwah, BIG D's was CLOSED when we went there just now. pftttttt. ima go to bed now. GONNA WAKE UP IN 6HRS TIME "
7624,1,&amp; he is not Father of any of those kids. Poor baby. 
7625,1,&amp; I can't watch the mtv awards  because it's 3 am when they start here... I will fall asleep...  it sucks
7626,0,"&amp; i drank milk, so now im so sick..  seriously."
7627,1,"&amp; I get a text from everyone except the one person I really wanna talk to... Why did I fall so hard, so quick? "
7628,1,&amp; I haven't played in forevs so this should be interesting! But this will be my last real game ever  So I'm sucking it up &amp; soaking it in!
7629,0,&amp; I miss u the second u leave... 
7630,1,&amp; i mite have to do my own makeup for this thingy tommorow...tips requesting coming soon! 
7631,1,&amp; Id swim the ocean for you..  
7632,1,"&amp; im in major need of new cookware, dinnerware.. basically im a sucky housewife in the making "
7633,1,&amp; in need of a bowl of pho tai. baaaaddddd 
7634,1,"&amp; it just hit me, cause i aint been updating! lmaoo. daam. "
7635,0,"&amp; It's up &amp; running   ...now off to some work, got a big project i'm working on. I'll update u later."
7636,1,"&amp; James are so sick, Xander has a cold &amp; ear infection in his right ear &amp; Zoey has it in both "
7637,0,"&amp; JM are eatin' breaky, watchin' toons! Good Monday Morning!! "
7638,0,&amp; la crooks familia.. @therulingelite follow them they're down ass nigguhs  free @aj_crooks hope you get my artwork soon haha !
7639,1,&amp; may the miley/niley/mustin war begin.. dnt u guy c what ur doing? @mileycyrus ppl are hating on eachother..  this is wrongg
7640,0,&amp; mood gets worse. I should go to sleep. I want cuddles &amp; I want @NickFogarty 
7641,0,&amp; more #&lt;3criminy cuteness! http://tinyurl.com/cd8yab #sinfest 
7642,1,"&amp; my dreams will come truee, no matter what ! "
7643,0,&amp; now chips as a side dish  wow im healthy. but it IS Health Plus ;D which actually isnt too healthy..
7644,1,&amp; once again today i am ELA FUNKED OUT  bow
7645,1,&amp; someone just drove by with trs blasting 
7646,0,&amp; sorry for not teplying to any of u guys yesterday. I'll reply later 
7647,0,&amp; Spammers hate TOo 
7648,0,"&amp; tell me how I managed to get out of my mommmy for the day. AMAZING, babycakes. "
7649,1,"&amp; the epic journey has begun. Monsoon in savannah, lost itinerary &amp; at gate record breaking 27 min b4 take off  good sign? Hope so #fb"
7650,1,&amp; the feeling is back 
7651,1,"&amp; the good feeling of dumping him is turning into sadness...y? i dont know y, mayb bcuz it was my longest relationship ever "
7652,1,&amp; this is exactly why I've decided to just be by myself..  I stand better alone anyways ;)
7653,1,"&amp; tomorrow going to the doctor, to be checked for the fluuuu "
7654,1,"&amp; trolls, dog mugs, vintage sweaters, amazing boots (too small  ) and just so much i can sell. Fk ya!"
7655,1,&amp; we know its never simple never easy. never a clean break. no one here to save me. 
7656,1,"&amp; worst of all, my mom refuses to send me to macr! "
7657,1,"&amp; you know what, that phone call today Fking hurt. Something could have been worked out if given the chance. "
7658,1,&amp;&amp; I'm off 2 Dykman.. ugh wanted 2 stay w| my besties!! 
7659,1,&amp;&amp; it looks like i'm losing this fight.. 
7660,1,"&amp;&amp; it's going to be so perfect that not even I will know what to do! Dreams are real, anything can become reality; iPROMISE! "
7661,1,"&amp;&amp; now it's gone cold  On the PLUS side, only 2 and a bit months left to go before SPRING!"
7662,1,&amp;&amp; when i see you the butterflies returnn..&lt;3     Midland Rockedd!!  Cant Wait For My Party This Summer ! [ GROUNDED  ]
7663,1,"&amp;&amp;, we bought sandals/shoes!  yellow, white and I forgot the other one. Thanks for the birthday money, mama/auntie! "
7664,1,&amp;@ashley_rebecca ; playing outside.  [teeeexxt.]
7665,1,&amp;also I have the stomach flu.  I love laying in bed when Its lyk 864290degrees.&amp;barphing&amp;direaha brewing. Ahhhhh I Loooove it!!!!!!!!!! :p
7666,1,&amp;bANG!! back @work after a divine weekend #oerol @ #terschelling/ Really miss the feelin of a small vacation with friends en fun 
7667,1,&amp;Bobby wont give me a kiss goodnight  saaad face for days again.
7668,1,&amp;deeen went to tha dentist n found out ima get my wisdom teeth pulld out some day  grr
7669,1,&amp;EASYxTARGET sooo gross outside right now  not good summer weather lol
7670,1,&amp;he's gone 
7671,1,&amp;Lindsays not on Kyras list 
7672,1,&amp;never gotten closure. But maybe closure is just moving on&amp; being happy  I'd like to be optimistic for once &amp;hope I'm actually doing that.
7673,1,&amp;WAVING MADLY to all my TWEET Twitters Peeps been having pc issues  I Missed everyone LOVE &amp; BLESSINGS
7674,1,&gt; @bbrocato Aww! Thanks for the lovely follow friday mention! 
7675,1,&gt; @phillipgibb: Have any thoughts on Fatherhood &amp; wht makes it successful?// Your guess is as good as mine dude! Ask your wife - or mine 
7676,0,&gt; @rianf: Anyone have any experience with defining core values for a company's culture? &lt;- That sounds like fun! 
7677,1,&gt; @Valarya: Old school PC advertisement!  THE COMMODORE 128PC!  Haha  http://bit.ly/VgPhJ
7678,1,"&gt; i'm gomna do today  - making breakfast,  looove the song boom boom pow - black eyed peas!! "
7679,1," true....  acha i prolly wont go 2 the movies,,,some friends r over"
7680,1,=- trying to figure out this Twitter thingie
7681,0,=- trying to open that Book to study!yuckkk
7682,1, tummy ache
7683,1, tummy aches are the DEVIL
7684,1, tummyache; bout time 2 exercise &amp; cut greasy foods; time 2 figure out what 2 do bout wrk hrs; im getting ready the ride of a lifetime. &lt;3
7685,0, tweet tweet xD follow me people!
7686,1, twitteds dead. Haha.
7687,1, twitter is freezing my poor Fking computer. *sigh* I'll be back later.
7688,1, twitter updates on my phone don't wanna work 
7689,1, twitter...i mean youtube  on a miley mandy vid lol!
7690,1,- Typing up a couple more tutorials on tweaking Wordpress code. Next post 2 come is how 2 tweak the form style of the Subscribe2 plugin. 
7691,1, typo .... Let's try again: Happy Sunday! Watching &quot;How the Earth Was Made&quot; ...Palio Indians
7692,1," ugh this week can't get worse after being packed in my suitcase my ipod display broke some how! :,-( I hate when things break!"
7693,1, Ugh. Just want everything to be okay.
7694,1, ugh. ready to go home.
7695,1, ugh. that is how i feel so far today.
7696,1, ugh....great
7697,1, ughhhhhhhh.
7698,1," Uhh forgot , Well he (ashton) is a great actor but he can't never be a comedian like ahmadinejad ... Can he ?"
7699,1, Uhm.. science! -.- Verrrry boring and LONG  Grrr.
7700,1, uhoh.  jersey peeps are arguing.  so angry. 
7701,1,-- um yea - going back to the doc on Thursday for follow up blood tests and to inquire about pain in side   Damn - I am a mess !
7702,1," umm yea, I'm not goin 2 the beach 2day. Weather sux. But!, 2mrw earrrrly a.m. I am there!"
7703,1," unequivocally yours too my love, in your arms.    Night night my Prince x X X X"
7704,1, unfortunately &quot;matti&quot; was not available as friendly URL for facebook =&gt; so I got http://www.facebook.com/matthiaspatz - but I like it ;)
7705,1, ur callin me a big dummy. Seeee this is y ppl go to a mental housue. Cuz ppl lik u ruin their livs sayn meanie stuff. Angel
7712,1," Very sad. Half terms over!! Back to school, so much to worry about! Trying to do a stupid project, but this girl hasnt sent me her work!!"
7713,1, very successful night.
7714,1, Via  @vimoh: Sanjay Dutt gets parents' name tattooed on chest - Sanju Baba: Now 30% more retarded. http://ff.im/-3sG1p
7715,1, Victoria Beckham has a hot ass accent!D wow
7716,1, vid  Microwaving a cellphone is surprisingly cool http://is.gd/wjpY
7717,1, VS2010 mucked up my solution/project files. #fail
7718,1, wait me here i need to do a work things see u in minutes..thats a studio!
7719,1, waiting for claire to leave to glendale for the movie tonight then exploring
7720,1, wanna do some sessions with ronnie he da bomb u know?
7721,1, want my new mac! I'm getting impatient now!
7722,0, wanted to see a Laker/Cav match-up. Oh well GO LAKERS !!
7723,1, wants to go on Ajax Experience 2009 http://bit.ly/10gpwQ
7724,1,&quot;but ur boring....got no reason to follow&quot; harsh words...thank u mother 
7725,1,&quot;by the power of greyskull&quot; - rofl 
7726,1,"&quot;Calm down there, killer.&quot;  coolpants."
7727,0,&quot;can i buy you with my tickets?&quot; &quot;we are going in the hole&quot;...  &lt;3
7728,1,"&quot;can i come in?&quot; &quot;yeah&quot; &quot;are you decent?&quot; &quot;no, i'm naked. come in&quot; lol oh i love john gosselin "
7729,1,&quot;Canned&quot; is not on ABCï¿½s schedule. Bad NEWS! 
7730,0,&quot;Can't a Stevie wonder?&quot; gabe just called me sleepypants gaby. 
7731,1,"&quot;'Cause, honey, I don't like this kind of weather when I'm with you&quot; I love this part. *-* Heeey, Maika, marry me.  haha"
7732,1,"&quot;cepet sempuh ya khalisha sayang&quot;  :p:p:p:p well, starts 2 missing you Bar.......... "
7733,0,&quot;Chasing stars and losing shadows&quot; 
7734,1,&quot;chasing stars and losing shadows. peter pan and wendy turned out fine. so won't you fly with me.&quot;  !!
7735,1,"&quot;Cheat on yer man ma, that's how you get a hizzead.&quot;  Oh Pharell. "
7736,1,&quot;Clearly your life is a cavalcade of misfortune&quot; he says re:my whine I'm not @ #nerdprom2 &amp; I can't evn stream it on my obsolete iPhone 
7737,1,"&quot;come on get higher, loosen my lips, faith and desire, the swing of your hips, just pull me down hard and drown me in love&quot;  nice song"
7738,1,&quot;come to the backdoor and i'll give it to you for free.&quot; i'm a whore. 
7739,1,&quot;Comedy Central has reverter back to Nickelodeon on NTL digital&quot; my new indication that I've stayed up late enough working 
7740,1,"&quot;Connecting to Region&quot; problem is back, no matter which sim i connect to in OSGrid. how come others are listed as online? don't get it "
7741,1,&quot;Cosatu and Icasa have been ordered to cover the legal costs&quot; Haha beautiful! 
7742,1,&quot;costar&quot; is da best song day 26 evr sang 
7743,0,&quot;daddy&quot; got me an air conditioner!! 
7744,1,"&quot;depression is easy, its harder to be glad to be alive&quot;  dont take it for granted "
7745,0,"&quot;Designing for the Web&quot;: Unboxing http://bit.ly/8wHds Thanks @markboulton! Beautiful book, awesome content!  #fivesimplesteps"
7746,0,&quot;Diamonds Aren't Forever&quot; - Bring Me The Horizon.! &lt;3 
7747,1,&quot;Did #Bing Just Leapfrog #YahooSearch?&quot; on @techcrunch http://bit.ly/YBvv0 Strong SELL for Yahoo  #Google #Microsoft
7748,0,"&quot;Do the math, me minus you&quot;...&quot;Get over it your friends are so much hotter!&quot; Ahhh now I remember why I love the Jonas Brothers "
7749,0,"&quot;Do you know who I am? Good, neither do I. Got nothing to say, but if you pay me, I'll play a fool &lt;3.&quot; - Cobra Starship &lt;3 "
7750,1,"&quot;do you like bread?&quot; &quot;do you have a beard?&quot; wtf, confused.com advert?! "
7751,1,"&quot;Do your ears hang low.. wait why would your ears hang low. Oh, I forgot it was about elephants.&quot; - the always intelligent @oliviaB1492 "
7752,0,&quot;does he regret it?&quot;- because I dont 
7753,1,&quot;Don&quot; 647-8x3-7x9x no showed and no cancelled. Also 289-2x2-9x4x extremely rude and threatening over phone. Make gft girls sad &amp; angry. 
7754,0,"&quot;Don't call me son. I'm a lawyer, and a naval officer. And you're under arrest, you son of a bitch! The witness is excused.&quot; â™¥ this "
7755,1, Wants to kiss the sunbeams! I'm so excited it's summer 7 Days!
7756,1, was just offered a VERY good deal! Maybe my career path will take a different turn? I guess we'll see won't we!
7757,1, was promised sun today for my day off!
7758,0, was sick for the last two days..missed working out. Don't worry I'll be back on my game in no time. Friday!!!! Watch out Beyonce.
7759,1," Wasn't allowed on the drums, stuck on the bass instead. I'm no Jack Bruce but still blew my other 'band members' away. Natch."
7760,1, wat a sad day.....i'll miss you.........work today...sucks my ass
7761,1," watched UP with @iggyeatsindie @lonelypker and ryan. 2 months 'til bff leaves for japan =( but today was good, thanks Lord."
